timestamp,dispositivo_id,latitud,longitud,voltaje,corriente,potencia,potencia_calculada,soc,ttg_min,ah_consumidos,motor_voltaje,motor_corriente,motor_potencia,motor_rpm,motor_temp,tiempo_acumulado(s),delta_t_s,energia_wh,energia_acumulada_wh
2026-07-15T12:53:05.339798,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,0,,,0.0
2026-07-15T12:53:06.339965,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,0,,,0.0
2026-07-15T12:53:07.340075,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,1,1.05,0.0,0.0
2026-07-15T12:53:08.340175,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,2,0.97,0.0,0.0
2026-07-15T12:53:09.340257,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,3,0.98,0.0,0.0
2026-07-15T12:53:10.340363,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,4,0.99,0.0,0.0
2026-07-15T12:53:11.340477,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,5,1.0,0.0,0.0
2026-07-15T12:53:12.340577,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,6,1.02,0.0,0.0
2026-07-15T12:53:13.340682,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,7,1.02,0.0,0.0
2026-07-15T12:53:14.340775,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,8,0.96,0.0,0.0
2026-07-15T12:53:15.340907,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,9,1.0,0.0,0.0
2026-07-15T12:53:16.341037,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,10,1.03,0.0,0.0
2026-07-15T12:53:17.341155,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,12,1.07,0.0,0.0
2026-07-15T12:53:18.341277,Raspberry_Relieve2,,,,,,0.0,,,,,,,,,12,1.0,0.0,0.0
2026-07-15T13:10:54.958739,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,0,,,0.0
2026-07-15T13:10:55.958957,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,0,,,0.0
2026-07-15T13:10:56.959084,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,1,0.94,0.0,0.0
2026-07-15T13:10:57.959230,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,2,0.8,0.0,0.0
2026-07-15T13:10:58.959358,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,3,0.93,0.0,0.0
2026-07-15T13:10:59.959487,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,4,1.02,0.0,0.0
2026-07-15T13:11:00.959613,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,5,1.02,0.0,0.0
2026-07-15T13:11:01.959745,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,6,0.96,0.0,0.0
2026-07-15T13:11:02.959873,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,7,1.07,0.0,0.0
2026-07-15T13:11:03.960000,Raspberry_Relieve11,,,,,,0.0,,,,,,,,,8,0.94,0.0,0.0
2026-07-15T15:01:20.554763,Raspberry_Relieve10,,,,,,0.0,,,,,,,,,0,,,0.0
